,Shifters ,,EUDAQ,Scope 1,Scope 2,,#Events,,Av.,SPS values,,,,T: DUT1 (left),T: DUT2 (right),Humidity: DUT2 (right),Disk space available above 5%?,FE-i4,Good Run?,Angle,Scope 1 Channel 1,,,,Scope 1 Channel 2,,,,,Scope 1 Channel 3,,,,,Scope 1 Channel 4,,,,,,Scope 2 Channel 1,,,,Scope 2 Channel 2,,,,,Scope 2 Channel 3,,,,,Scope 2 Channel 4,,,,,Events synced,Run log comments,Commentaires++,,,Data saved on eos,Telescope ntuples
Date,NO COMMAS ANYWHERE PLEASE :),Time,RunNumber,Timestamp,Timestamp,Batch,This run (triggers field-not event builder),Total,Rate [Hz],Intensity T4,Colimators,Count on triggers,Trigger,T [C] temp A,T [C] temp B,Humidity [%] green-right,Y/N,Mask,G/B/U,Angle [degree],DUT Pos.,Sensor,V[V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I[A],,DUT Pos.,Sensor,V[V],I[A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],,Run log comments NO COMMAS PLEASE !,Commentaires++,Scope 1 on eos,Scope 2 on eos,Telescope on eos,Telescope ntuples
May/26/2023,Khuram - Marcello Pozzessere,9:33,9577,1685176686,1685176684,199,267839,#REF!,323,,,,,-31,-31.5,0.7,,10-70;40-300,G,,5,MCP,2600,7.27E+01,1,IMEv3-W12-C2-2-2,-80,-80,3.80E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.80E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.80E-06,,5,MCP,2600,7.27E+01,3,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,MCP test runs,,,,
May/26/2023,Khuram - Marcello Pozzessere,10:22,9578,1685178718,1685178726,199,327359,,347,,,,,-31,-31.5,0.7,,10-70;40-300,G,,5,MCP,2500,6.91E+01,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.91E+01,3,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,MCP changed to MCP-1499 (previous MCP-1799),,,,,,
May/26/2023,Khuram - Marcello Pozzessere,11:34,9579,1685182661,1685182666,199,302559,,340,,,,,-31,-31.4,0.6,,10-70;40-300,G,,5,MCP,2500,6.90E+01,1,IMEv3-W12-C2-2-2,-80,-80,3.70E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E+01,3,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.70E-06,MCP rotated by 180 degree and no splitte MCP connected to scope2 only,,,,,,
May/26/2023,Khuram - Marcello Pozzessere,12:41,9580,1685183647,1685183650,199,178559,,269,,,,,-31.1,-31.5,1.4,,10-70;40-300,G,,5,MCP,2500,6.91E+01,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.91E+01,3,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,MCP rotated by 180 degree and no splitte MCP connected to scope2 only,,,,,,
May/26/2023,Khuram - Marcello Pozzessere,12:01,9581,1685184468,1685184471,199,312479,,337,,,,,-31,-31,1.5,,10-70;40-300,G,,5,MCP,2500,6.91E+01,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.91E+01,3,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,MCP rotated by 180 degree and no splitte MCP connected to scope2 only,,,,,,
May/26/2023,Khuram - Marcello Pozzessere,13:09,9582,1685185635,1685185639,199,317439,,348,,,,,-31,-31,1.4,,10-70;40-300,G,,5,MCP,2500,6.91E+01,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.91E+01,3,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,MCP rotated by 180 degree and no splitte MCP connected to scope2 only,,,,,,
May/26/2023,Stefano Xiao,18:36,9564,1685118963,1685118965,100,347199,347199,,,,,,-32,-32,2.1,,10-70;40-300,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C3-1-4,-70,-70,3.00E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-70,-70,3.00E-06,,,,,,y,
May/26/2023,Nikolay Aleksandr,19:09,9565,1685120984,1685120994,100,322404,669603,,,,,,-33,-33,2.2,,10-70;40-300,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C3-1-4,-70,-70,3.00E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-70,-70,3.00E-06,,,,,,y,
May/26/2023,Nikolay Aleksandr,19:39,9567,1685122803,1685122805,100,307519,977122,,,,,,-33,-33,2.1,,10-70;40-300,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C3-1-4,-70,-70,3.00E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-70,-70,3.00E-06,,,,,,y,
May/26/2023,Nikolay Aleksandr,20:06,9568,1685124304,1685124312,100,302559,1279681,,,,,,-33,-33,2.4,,10-70;40-300,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C3-1-4,-70,-70,3.00E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-70,-70,3.00E-06,,,,,,y,
May/26/2023,Nikolay Aleksandr,20:32,9569,1685125881,1685125884,100,317438,1597119,,,,,,-33.2,-33.5,2.2,,10-70;40-300,B,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C2-2-2,-70,-70,3.00E-06,1,IMEv3-W12-C3-1-4,-70,-70,3.00E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-70,-70,3.00E-06,,,one events more in the oscilloscope,,,y,
May/26/2023,Nikolay Aleksandr,21:01,9570,1685127680,1685127684,100,114079,1711198,,,,,,-33.2,-33.5,2.2,,10-70;40-300,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-70,-70,3.10E-06,1,IMEv3-W12-C2-2-2,-70,-70,3.10E-06,1,IMEv3-W12-C3-1-4,-70,-70,3.10E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,1.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-70,-70,3.10E-06,,,,,,y,
May/26/2023,Nikolay Aleksandr,21:14,9571,1685128404,1685128407,101,123998,123998,,,,,,-33.2,-33.5,2.3,,17-46;116-260,B,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,one events more in the oscilloscope,,,y,
May/26/2023,Nikolay Aleksandr,21:27,9572,1685129257,1685129255,101,327358,451356,,,,,,-33.2,-33.5,2.3,,17-46;116-260,B,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,one events more in the oscilloscope,,,y,
May/26/2023,Nikolay Aleksandr,21:55,9573,1685130873,1685130876,101,307528,758884,,,,,,-33.2,-33.5,2.3,,17-46;116-260,B,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,one events more in the oscilloscope,,,y,
May/26/2023,Nikolay Aleksandr,22:27,9574,1685132893,1685132891,101,163839,922723,,,,,,-33.3,-33.6,2.3,,17-46;116-260,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,,,,y,
5/27/2023,Khuram - Marcello,14:01,9587,1685188921,1685188925,201,337279,337279,348,,,,,-31,-32,0.9,,28-41;186-214,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,,,,y,
5/27/2023,Khuram - Marcello,14:23,9588,1685190154,1685190156,201,327359,664638,328,,,,,-31,-32,0.9,,28-41;186-214,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,oscilloscope 2 stopped running (quickTest.sh),,,y,
5/27/2023,Khuram - Marcello,14:47,9590,1685191618,1685191624,201,337279,1001917,343,,,,,-32,-32.5,1,,28-41;186-214,G,0,5,MCP,2500,6.90E-05,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C2-2-2,-80,-80,3.60E-06,1,IMEv3-W12-C3-1-4,-80,-80,3.60E-06,,5,MCP,2500,6.90E-05,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,3.60E-06,,,,,,y,
5/27/2023,Khuram - Marcello,15:15,9591,1685193117,1685193071,202,337279,337279,338,,,,,-32.1,-32.6,0.9,,28-41;186-214,G,0,5,MCP,2500,4.40E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.40E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.40E-06,1,IMEv3-W12-C3-1-4,-90,-90,4.40E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,4.40E-06,,,,,,y,
5/27/2023,Khuram - Marcello,15:32,9592,1685194308,1685194311,202,342239,679518,338,,,,,-32.2,-32.7,0.9,,28-41;186-214,G,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.30E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.30E-06,1,IMEv3-W12-C3-1-4,-90,-90,4.30E-06,,5,MCP,2500,4.30E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,4.30E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,15:54,9593,1685195668,1685195671,202,337279,1016797,,,,,,-32.3,-32.7,0.8,,28-41;186-214,G,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.30E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.30E-06,1,IMEv3-W12-C3-1-4,-90,-90,4.30E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,4.30E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,16:17,9594,1685197037,1685197034,202,49599,1066396,360,,,,,-32.3,-32.7,0.8,,28-41;186-214,G,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.30E-06,1,IMEv3-W12-C2-2-2,-90,-90,4.30E-06,1,IMEv3-W12-C3-1-4,-90,-90,4.30E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-90,-90,4.30E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,16:27,9595,1685197622,1685197625,203,312479,312479,292,,,,,-32.3,-32.8,0.7,,28-41;186-214,G,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,5.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,4.30E-06,1,IMEv3-W12-C3-1-4,-100,-100,5.30E-06,,5,MCP,2500,4.30E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-100,-100,5.30E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,16:49,9596,1685198865,1685198869,203,307519,619998,300,,,,,-32.3,-32.8,0.6,,28-41;186-214,G,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,5.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,4.30E-06,1,IMEv3-W12-C3-1-4,-100,-100,5.30E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-100,-100,5.30E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,17:08,9597,1685200102,1685200105,203,306529,926527,329,,,,,-32.4,-32.9,0.7,,28-41;186-214,B,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,5.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,4.30E-06,1,IMEv3-W12-C3-1-4,-100,-100,5.30E-06,,5,MCP,2500,4.30E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-100,-100,5.30E-06,,,loose sinch for early dumping consider events up to 302560 ,,,y,
5/27/2023,Nikolay Aleksandr,17:29,9598,1685201261,1685201268,203,316847,1243374,343,,,,,-32.4,-32.9,0.6,,28-41;186-214,B,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,5.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,4.30E-06,1,IMEv3-W12-C3-1-4,-100,-100,5.30E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-100,-100,5.30E-06,,,loose sinch for early dumping consider events up to  312480,,,y,
5/27/2023,Nikolay Aleksandr,17:54,9599,1685202818,1685198869,203,332319,1575693,330,,,,,-32.4,-32.9,0.6,,28-41;186-214,B,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,5.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,4.30E-06,1,IMEv3-W12-C3-1-4,-100,-100,5.30E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-100,-100,5.30E-06,,,loose sinch for early dumping consider events up to  327360,,,y,
5/27/2023,Nikolay Aleksandr,18:32,9602,1685205117,1685205114,203,302559,1878252,336,,,,,-32.4,-32.9,0.6,,28-41;186-214,G,0,5,MCP,2500,4.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,5.30E-06,1,IMEv3-W12-C2-2-2,-100,-100,4.30E-06,1,IMEv3-W12-C3-1-4,-100,-100,5.30E-06,,5,MCP,2500,4.40E-06,4,CNM-R15973-W5-D138,-80,-80,5.00E-10,2,CNM-R15973-W4-D168,-80,-80,5.00E-10,1,IMEv3-W12-C3-1-5,-100,-100,5.30E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,21:34,9609,1685217226,1685217222,301,307519,307519,,,,,,21.8,21.9,0,,32-43;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-120,,1.60E-07,3,USTC2.1-W17-P6-A,-120,,1.60E-07,1,IMEv3-W12-C3-1-4,-100,,7.00E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-180,,1.53E-08,2,CNM-R15973-W4-D168,-150,,1.51E-08,1,IMEv3-W12-C3-1-5,-100,,7.00E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,22:15,9611,1685218491,1685218496,301,307519,615038,,,,,,21.8,21.9,0,,32-43;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-120,,1.60E-07,3,USTC2.1-W17-P6-A,-120,,1.60E-07,1,IMEv3-W12-C3-1-4,-100,,7.00E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-180,,1.53E-08,2,CNM-R15973-W4-D168,-150,,1.51E-08,1,IMEv3-W12-C3-1-5,-100,,7.00E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,22:41,9613,1685220014,1685220019,301,327359,942397,,,,,,21.7,21.9,0,,32-43;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-120,,1.60E-07,3,USTC2.1-W17-P6-A,-120,,1.60E-07,1,IMEv3-W12-C3-1-4,-100,,7.00E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-180,,1.53E-08,2,CNM-R15973-W4-D168,-150,,1.51E-08,1,IMEv3-W12-C3-1-5,-100,,7.00E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,22:59,9614,1685221071,1685221069,301,317439,1259836,,,,,,21.7,21.9,0,,32-43;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-120,,1.60E-07,3,USTC2.1-W17-P6-A,-120,,1.60E-07,1,IMEv3-W12-C3-1-4,-100,,7.00E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-180,,1.53E-08,2,CNM-R15973-W4-D168,-150,,1.51E-08,1,IMEv3-W12-C3-1-5,-100,,7.00E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,23:15,9615,1685222117,1685222120,301,302559,1562395,,,,,,21.7,21.9,0,,32-43;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-120,,1.60E-07,3,USTC2.1-W17-P6-A,-120,,1.60E-07,1,IMEv3-W12-C3-1-4,-100,,7.00E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-180,,1.53E-08,2,CNM-R15973-W4-D168,-150,,1.51E-08,1,IMEv3-W12-C3-1-5,-100,,7.00E-06,,,,,,y,
5/27/2023,Nikolay Aleksandr,23:32,9616,1685223090,1685223088,301,302559,1864954,,,,,,21.7,21.9,0,,32-43;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-120,,1.60E-07,3,USTC2.1-W17-P6-A,-120,,1.60E-07,1,IMEv3-W12-C3-1-4,-100,,7.00E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-180,,1.53E-08,2,CNM-R15973-W4-D168,-150,,1.51E-08,1,IMEv3-W12-C3-1-5,-100,,7.00E-06,,,,,,y,
5/28/2023,Xiao/Yassine,2:23,9620,1685233458,1685233461,401,317439,317439,365.117,,,,,-30,-30,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,2:40,9621,1685234434,1685234438,401,327359,644798,348.39,,,,,-30,-30,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,2:58,9622,1685235511,1685235508,401,362079,1006877,342.92,,,,,-30,-30,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,3:24,9624,1685237106,1685237104,401,367039,1373916,348.233,,,,,-30,-30,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,3:44,9625,1685238213,1685238217,401,332319,1706235,342.63,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,4:02,9627,1685239303,1685239306,401,307519,2013754,327.35,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,4:18,9628,1685240297,1685240299,401,307519,2321273,348.26,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,4:34,9629,1685241255,1685241252,401,347199,2668472,338.23,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
5/28/2023,Xiao/Yassine,4:52,9630,1685242333,1685242336,401,367039,3035511,338.84,,,,,-31,-31,0,,32-48;170-213,G,0,5,MCP,2500,6.90E-05,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,3,USTC2.1-W17-P6-A,-80,-80,-1.05E-08,1,IMEv3-W12-C3-1-4,-80,-80,-3.41E-06,,5,MCP,2500,,4,CNM-R15973-W5-D138,-80,-80,-1.00E-10,2,CNM-R15973-W4-D168,-80,-80,-5.00E-10,1,IMEv3-W12-C3-1-5,-80,-80,-3.39E-06,,,,,,y,
